username,userid,profile_location,created_at,text,retweet_count,source,coordinates
momo,1381251073801773066,"Los Angeles, CA",2023-01-21 06:43:49,"After WW2 East Asian region started de-sinicization, hence the term lunar new year instead of Chinese new year, the… https://t.co/X64uTrAEJh",3,Twitter for iPhone,
🐷 许凯 🦋 王鹤棣,1446328158991486976,"Los Angeles, CA",2023-01-21 06:38:17,"BOLON Weibo Update
1.20.23

Chinese New Year greeting from Dylan 🧨🧧

#DylanWang #WangHedi #王鹤棣 #왕허디 #หวังเฮ่อตี้… https://t.co/Edoaq8Zu2t",7,Twitter for iPhone,
Star🌟Zenith Astro⚡️🧠,1353271337750384641,"Los Angeles, CA",2023-01-21 06:27:18,Happy Chinese New Year 🧧 I take more serious Chinese New Year than American New Year and the #YearOfTheRabbit is go… https://t.co/a1tepio8tF,0,Twitter for iPhone,
Xiao Yu,833133529,"Los Angeles, CA",2023-01-21 06:25:30,"@britishmuseum 
Stop appropriating my culture. It's Chinese New Year!",0,Twitter for iPhone,
🐷 许凯 🦋 王鹤棣,1446328158991486976,"Los Angeles, CA",2023-01-21 06:22:40,Chinese New Year messages from cast of #UnchainedLove 🧧🧨 https://t.co/WhaqSxk9tL,10,Twitter for iPhone,
Neeks,1446623599071150081,"Los Angeles, CA ",2023-01-21 06:02:47,Happy Chinese New Year! 2023 is the year of the Rabbit 🧧 https://t.co/SVllQmK59x,37,Twitter for iPhone,
China Lion Film,213765069,"Los Angeles, CA",2023-01-21 06:00:30,Chinese New Year is Sunday! Start the Year of the Rabbit right with the modern classic THE NEW YEAR'S EVE OF OLD LE… https://t.co/jl3gJZVX87,0,Twitter Web App,
Krystal🇺🇸🌈,1497805152551460868,"Los Angeles, CA",2023-01-21 05:52:35,"@JieLi001223 @SnowSoul8833 @EmpireStateBldg You can use your proofs to claim that Confucius is Chinese etc.However,… https://t.co/PA7QIsn9gQ",0,Twitter for iPhone,
Ann Lau.,138956821,"Los Angeles, CA",2023-01-21 05:52:00,"How Chinese traditional culture got lost under the Communists.  
A Chinese Twitter account claimed Costco &amp; Trader… https://t.co/kxPmV4Zqae",0,Twitter Web App,
seely diajk,1388899491575648256,"Los Angeles, CA",2023-01-21 05:41:49,Today is Chinese New Year! Happy New Year! 😊😊😊#ChineseNewYear #除夕快乐 https://t.co/AuyfpULIxW,3,Twitter for iPhone,
Ashley Esqueda,129911948,"Hollywood, CA",2023-01-21 05:25:02,not me telling @JimiCroker not to kill the cricket in our house because it's considered good luck and also Chinese New Year is upon us,0,Twitter for iPhone,
adorable🦄🦄🦄🦄🦄🐳🐳🐳,990564817709629440,"Los Angeles, CA",2023-01-21 05:18:33,@adoramin_ Happy Chinese new year 🧧,0,Twitter for iPhone,
Shiqin Tan,889666247310295040,Canton,2023-01-21 05:17:52,Ready for tomorrow’s Happy Chinese New Year party! 🧧🧨 https://t.co/vrMzXNtlbc,0,Twitter for iPhone,
tiantian,896095845203886081,"Los Angeles, CA",2023-01-21 05:15:40,"2014 Chinese New Year Gala🏮
The first and only Korean celebrity who was invited🥹
#LeeMinHo #春晚 https://t.co/TRqTEf1fzZ",30,Twitter for iPhone,
Lisa McMahon,78076804,"Pomona, CA",2023-01-21 05:15:35,"g-night friends: errands, online board-games, tomorrow get together with step-family for Chinese New Year",0,Twitter Web App,
All3N ♠️♥️♦️♣️,1304036945874440193,"Los Angeles, CA",2023-01-21 05:04:45,"Not enough bullets in my clip tonight....

Chinese New Year on Sunday.....waiting for the reset.....… https://t.co/ravYRAruTY",0,Twitter for Android,
Zoë Muntaner ⚡️,1496425916,"Santa Monica, CA",2023-01-21 04:55:16,The New Year typically begins with the first new moon that occurs between the end of January and spans the first 15… https://t.co/GBUHZzCMET,0,Twitter Web App,
Kator🌓,54565314,"Los Angeles, CA",2023-01-21 04:52:31,🧧Happy Chinese New Year!! 🧧,0,Twitter for iPhone,
aketsu,1552119832992108545,"Los Angeles, CA",2023-01-21 04:48:08,#happy Chinese new year,0,Twitter for Android,
弢米,1455572476159827968,"Los Angeles, CA",2023-01-21 04:46:31,"@Nico07573971 @britishmuseum Thx for telling the truth, wish you a nice Chinese New year and welcome you to have a visit to China one day!",0,Twitter for iPhone,
Kiki,107229595,"Los Angeles, CA",2023-01-21 04:35:44,"We want to pass on the beautiful Asian (Chinese) traditions to my son: respect, lunar new year, roast duck, iching,… https://t.co/pIevUCmhd0",0,Twitter Web App,
Michael C. Yu,389863805,Taiwan,2023-01-21 04:35:38,"Chinese New Year vacation 2023
#crofam #cryptocom https://t.co/ZhwihQTlNz",0,Twitter for iPhone,
Vine Elementary School,1036920964250918913,"West Covina, CA",2023-01-21 04:08:49,2nd graders in Miss Dietrich's class learned how to recognize and write Chinese numbers ahead of Chinese New Year!… https://t.co/1rxkwsXcNM,0,Twitter for Android,
Jenny,2950562552,"Los Angeles, CA",2023-01-21 04:03:34,The red envelopes for the Chinese New Year are constantly being collected and distributed.😁😁 https://t.co/uxlpoDriDg,0,Twitter for iPhone,
Jenny,2849782623,"Los Angeles, CA",2023-01-21 04:03:24,The red envelopes for the Chinese New Year are constantly being collected and distributed.😁😁 https://t.co/4lF8OZ07DO,0,Twitter for iPhone,
Jenny,3369698081,"Los Angeles, CA",2023-01-21 03:59:13,The red envelopes for the Chinese New Year are constantly being collected and distributed.😁😁 https://t.co/dHhpOrlPb2,0,Twitter for iPhone,
Jenny,2343833650,"Los Angeles, CA",2023-01-21 03:59:12,The red envelopes for the Chinese New Year are constantly being collected and distributed.😁😁 https://t.co/s49LQjXMmf,0,Twitter for iPhone,
Ann Lau.,138956821,"Los Angeles, CA",2023-01-21 03:53:57,"#LunarNewYear2023 
How Chinese culture got lost under the Communists.  A Twitter account made fun of Costco and Tra… https://t.co/Z4Eppew3WS",1,Twitter Web App,
Erkin Sidick,1164622276563615744,"Los Angeles, California",2023-01-21 03:48:30,Part-9 #Chinese New Year in the #Uyghur homeland--East Turkistan: #CCPisTerrorist #XinjiangFactSheet #SaveUyghurs… https://t.co/X6Oa2DZ8Ef,7,Twitter Web App,
Turtle Flow Yoga,554832602,"Santa Monica, CA",2023-01-21 03:34:29,Intention Setting for Aquarius &amp; Chinese New Year: Reiki to help manifest your dreams https://t.co/R831TlR9N3 via… https://t.co/tmyQ5nF4vS,0,Twitter Web App,
Kendogg,247361769,"Calabasas, CA",2023-01-21 03:33:12,@EddyCooper12 Chinese people call it Chinese new year. But not in Chinese if that makes sense. Lol,0,Twitter for iPhone,
JasonMark7,729462966643359744,"Los Angeles, CA",2023-01-21 03:28:39,@britishmuseum UK(United Korea). BY THE WAY  STOP APPROPRIATING MY CULTURE .It’s  Chinese New Year!,0,Twitter for iPhone,
💜⚡️Brandon Nicholas Chau❤️⚡️,1360082420620435457,"Temple City, CA",2023-01-21 03:25:53,@creampuff_cow Chinese New Year 🧧 this Month!,0,Twitter for iPhone,
Raina Huang,65553042,"Walnut, CA",2023-01-21 03:22:34,New qi Pao from Beth and Brian qi Pao 😍 celebrate Chinese new year with me this weekend😍#rainaiscrazy  @bethandbrian https://t.co/kEumCSVTHs,5,Twitter for iPhone,
swampy,1262621474059358213,"Los Angeles, CA",2023-01-21 03:17:10,I’m preparing for my Chinese new year party 🥰,0,Twitter for iPhone,
adorable🦄🦄🦄🦄🦄🐳🐳🐳,990564817709629440,"Los Angeles, CA",2023-01-21 03:09:06,@fhay_cotton_h Happy Chinese new year 🧧,0,Twitter for iPhone,
Jessica Williams,312773760,"Venice Beach, Los Angeles",2023-01-21 03:08:18,"POLL: Which is the first animal in the 12-year Chinese zodiac?
 
🐒 Monkey
🐖 Pig
🐇 Rabbit
🐀 Rat
 
FAST FACTS
🧧 The Y… https://t.co/iq1UvaZ034",0,LinkedIn,
marjorie,1337198568545763328,"Los Angeles, CA",2023-01-21 02:53:35,happy Chinese new year！！ https://t.co/EPT7A2WjOv,0,Twitter for iPad,
Ann Lau.,138956821,"Los Angeles, CA",2023-01-21 02:39:45,"@deathbladeISSTH For Cantonese, it is one of the flowers for Lunar New Year and for Vietnamese as well.
Chrysanthem… https://t.co/h71xk5Df5D",0,Twitter Web App,
Erkin Sidick,1164622276563615744,"Los Angeles, California",2023-01-21 02:35:16,Part-8 #Chinese New Year in the #Uyghur homeland--East Turkistan: #CCPisTerrorist #XinjiangFactSheet #SaveUyghurs… https://t.co/i06jxwYMtk,7,Twitter Web App,
Erkin Sidick,1164622276563615744,"Los Angeles, California",2023-01-21 02:34:30,Part-7 #Chinese New Year in the #Uyghur homeland--East Turkistan: #CCPisTerrorist #XinjiangFactSheet #SaveUyghurs… https://t.co/eEv0JEOdhm,5,Twitter Web App,
Pasit Viwatkurkul,24659653,"Los Angeles, CA",2023-01-21 02:28:31,"Happy Chinese New Year to everyone 🧧🧧

#ChineseNewYear2023 #redenvelope #angpao https://t.co/z0XdCcZZKx",0,Twitter for Android,
Susan Wong-Weisel,765735460840669184,"Placentia, CA",2023-01-21 02:27:30,"Our B5 Ss and their Little Buddies from room 4 had a fun experience doing their calligraphy, writing Chinese charac… https://t.co/yCGlIoqlcV",0,Twitter for iPhone,
JenBear🖤💗,801129259,"Los Angeles, CA",2023-01-21 02:27:25,@luuminize Fly back to Taiwan 🇹🇼 and celebrate Chinese/Lunar New Year with my family 🥲🧧,0,Twitter for iPhone,
adorable🦄🦄🦄🦄🦄🐳🐳🐳,990564817709629440,"Los Angeles, CA",2023-01-21 02:23:45,Happy Chinese New Year 🧧❤️❤️❤️❤️ https://t.co/mk6USqFXf2,0,Twitter for iPhone,
Los Angeles County Internal Services Department,2352513878,County of Los Angeles,2023-01-21 02:17:12,"Happy Lunar New Year! 

Festivals that are frequently called ""Chinese New Year"" is not only celebrated in China.  T… https://t.co/zFgRYuRoMq",0,Buffer,
adorable🦄🦄🦄🦄🦄🐳🐳🐳,990564817709629440,"Los Angeles, CA",2023-01-21 02:13:24,Happy Chinese New Year 🧧🧧🧧🧧,0,Twitter for iPhone,
Erkin Sidick,1164622276563615744,"Los Angeles, California",2023-01-21 02:04:59,Part-6 #Chinese New Year in the #Uyghur homeland--East Turkistan: #CCPisTerrorist #XinjiangFactSheet #SaveUyghurs… https://t.co/2ggeA0u2pD,9,Twitter Web App,
Bryan Barber,49189385,Los Angeles,2023-01-21 02:04:04,@PopesConfession @ChadCaff Red Rabbit $RR for the Chinese New Year... lucky!,0,Twitter Web App,
David MJ Lee,2310506269,Orange County CA,2023-01-21 02:01:01,Happy Chinese New Year https://t.co/7tZlHnAQeJ,0,Twitter for iPhone,
Erkin Sidick,1164622276563615744,"Los Angeles, California",2023-01-21 01:55:16,Part-5 #Chinese New Year in the #Uyghur homeland--East Turkistan: #CCPisTerrorist #XinjiangFactSheet #SaveUyghurs… https://t.co/2ZRoeWat7g,8,Twitter Web App,
Erkin Sidick,1164622276563615744,"Los Angeles, California",2023-01-21 01:51:43,Part-4 #Chinese New Year in the #Uyghur homeland--East Turkistan: #CCPisTerrorist #XinjiangFactSheet #SaveUyghurs… https://t.co/ILrsn0RB0T,5,Twitter Web App,
Erkin Sidick,1164622276563615744,"Los Angeles, California",2023-01-21 01:49:43,Part-3: #Chinese New Year in the #Uyghur homeland--East Turkistan: #CCPisTerrorist #XinjiangFactSheet #SaveUyghurs… https://t.co/TwyGeNHFqM,5,Twitter Web App,
Erkin Sidick,1164622276563615744,"Los Angeles, California",2023-01-21 01:48:03,Part-2: #Chinese New Year in the #Uyghur homeland--East Turkistan: #CCPisTerrorist #XinjiangFactSheet #SaveUyghurs… https://t.co/lg4C0ajGWX,5,Twitter Web App,
Erkin Sidick,1164622276563615744,"Los Angeles, California",2023-01-21 01:46:07,"Sunday, Jan 22, is Chinese New Year. We are now receiving many #CCP propaganda video clips taken in various places… https://t.co/eU8dxb6Vea",47,Twitter Web App,
Robin,1603656745280499712,"Los Angeles, CA",2023-01-21 01:39:36,@britishmuseum Stop appropriating my culture. It’s Chinese New Year!,0,Twitter for iPhone,
Bryan Barber,49189385,Los Angeles,2023-01-21 01:37:11,"@rinianto1998 @CrossChainAlex I'm in this one. It already started running for Chinese New Year, check out the chart… https://t.co/jUB0I7J6ZR",1,Twitter Web App,
CTV Windsor,312195939,"Windsor, Ont.",2023-01-21 01:15:16,The Essex County Chinese Canadian Association (ECCCA) invites the public to celebrate the 'Year of the Rabbit' at D… https://t.co/HSeqEyUyct,0,True Anthem,
George Vreeland Hill,84503902,"Beverly Hills, California",2023-01-21 01:07:03,"Happy 2023 Chinese New Year from Two Rodeo Drive in Beverly Hills, California. 
Year of the Rabbit. 
Photo by, Geor… https://t.co/oKvHC4gflo",0,Twitter Web App,
✨Kat~,77580946,"Los Angeles, CA",2023-01-21 01:05:55,@_TheSinisterKid in their defense msm is promoting a bunch of filipino foods in celebration of the chinese new year. why?! i have zero clue,0,Twitter for iPhone,
Wolfpack Library,159508095,"Santee, CA",2023-01-21 01:01:52,There was a huge turnout for the Asian &amp; SWANA Club’s Chinese New Year themed meeting today. Enjoy if you are celeb… https://t.co/Ri56I9Zzrm,0,Twitter for iPhone,
China Lion Film,213765069,"Los Angeles, CA",2023-01-21 01:00:31,Chinese New Year is Sunday! Start the Year of the Rabbit right with the modern classic THE NEW YEAR'S EVE OF OLD LE… https://t.co/ocEhR2V51s,0,Twitter Web App,
Maritere Rodríguez Bellas,2150061366,Los Angeles,2023-01-21 00:39:00,"¡Mi gente!  We are celebrating #ChineseNewYear this coming Tuesday with children's book author Maria Wen Adcock, fo… https://t.co/BTfTqWrTkw",0,Twitter Web App,
George Vreeland Hill,84503902,"Beverly Hills, California",2023-01-21 00:33:19,"Happy Chinese New Year from Two Rodeo Drive in Beverly Hills, California. 
Year of the Rabbit. 
Photo by, George Vr… https://t.co/RdUKzcnyMi",0,Twitter Web App,
Black Tap Anaheim,1122198017854115840,"Anaheim, CA",2023-01-21 00:24:21,Come celebrate the LUNAR NEW YEAR with our YEAR OF THE RABBIT CRAZYSHAKE 🙌🏼 a vanilla-frosted rim with red and gold… https://t.co/5T9a9py1jH,0,Twitter for iPhone,
Molly Monan Liu,25431363,Los Angeles,2023-01-21 00:23:04,So crazy something like this happened on work today and hope my sex drive can skyrocket back to life with the bigge… https://t.co/5foBil5XhP,0,Twitter for iPhone,
Soleado elementary,1565040029906350080,"Rancho Palos Verdes, CA",2023-01-21 00:07:28,Thank you so much to the Chinese Parent Association and the Taiwanese Parent Association for the wonderful luncheon… https://t.co/txTHSPdJLE,0,Twitter for iPhone,
DIANE BANG 🥡,3194921574,"Los Angeles, CA",2023-01-20 23:52:40,never getting married so ion gotta give no one money on chinese new year 🫶🏼🧧,0,Twitter for iPhone,
vince,1280808895,"Los Angeles, CA",2023-01-20 23:41:39,"wow chinese new year this weekend, year of the rabbit... i am hereby adopting the bugs bunny wearing a tux as the o… https://t.co/Qa7nIx3ZQ2",0,Twitter Web App,
Z*❄️,51261359,OASIS,2023-01-20 23:28:49,"Just sharing the 3 books I have to finish this January. 

And yes, I spend money for books, both physical and e-boo… https://t.co/NExW3p1UWr",1,Twitter for Android,
Kyle,803091096,"Los Angeles, CA",2023-01-20 23:24:40,"@GamersNexus Couldn't agree more, and thanks! Chinese New Year starts tomorrow and I'm so pumped. I'll definitely c… https://t.co/BFSq9rhAIJ",0,Twitter for Android,
USC MIC,2180584520,"Los Angeles, Ca",2023-01-20 23:12:05,Thanks to @CCMB_USC for a fun Chinese New Year Dumpling Party #CNY23 #ChineseNewYear https://t.co/aVXtJ5jedc,1,Twitter Web App,
Los Angeles Times,16664681,"El Segundo, CA",2023-01-20 22:45:00,"The zodiac rabbit is known for peace, diplomacy and luck, says Laura Lau, the co-author of “The Handbook of Chinese… https://t.co/KOF9wqoGob",3,SocialNewsDesk,
Lawrence Yee,45861301,Los Angeles,2023-01-20 22:38:08,"#blingempirenewyork is now on Netflix. I had to ask @dorothywang about her favorite NYC hotspots, her Chinese New Y… https://t.co/BrPIZT0om3",0,Twitter Web App,
Raina Huang,65553042,"Walnut, CA",2023-01-20 22:25:52,"@gui.bbq in Irvine, CA is definitely a Chinese restaurant y’all gotta hit up this weekend to celebrate Chinese new… https://t.co/Y8AUbjYIgo",0,Twitter for iPhone,
Alex Gu,760759640632143872,"Walnut, CA",2023-01-20 22:05:04,"Chinese New Year’s Eve (Chu Xi), the whole family must sit at the table to eat the New Year’s Supper together，and t… https://t.co/hYijcOVmuM",0,Twitter for iPhone,
Nails By Diana,1565539420496744448,"Los Angeles, CA",2023-01-20 22:03:53,"So happy I got to take a study break and make these Chinese New Year inspired nails! Happy New Year, wishing everyo… https://t.co/B0WTFag5tY",0,Twitter for iPhone,
Mochi & Jolie®,594162270,Los Angeles,2023-01-20 21:47:36,This weekend is the Chinese lunar new year 🧧 We want to wish everyone who celebrates this holiday a very happy new… https://t.co/QU0xCPyYRe,0,Instagram,"{'type': 'Point', 'coordinates': [-118.2445, 34.0564]}"
Otis College of Art and Design,17073520,"Los Angeles, CA",2023-01-20 21:41:25,"In partnership with renowned Chinese couturier Guo Pei, Joyce Chen (‘14 BFA, Fashion Design) designed @Mattel’s Gol… https://t.co/F2WTTWVTsF",1,Twitter Web App,
Golden West Casino,50875750,"Bakersfield, CA",2023-01-20 21:28:34,"STARTS TONIGHT!! Celebrate Chinese New Year with Us! 🐇 🎉 Friday, January 20th at 8pm until Sunday, January 22nd!

G… https://t.co/pKwtQ6mvUe",0,Sendible,
Paul Wimmers,287548299,"Huntington Beach, CA",2023-01-20 21:27:12,Have a great weekend and Happy Chinese New Year this weekend!!  $FXI $BABA $BIDU https://t.co/vqN1g9VGYM,0,Twitter Web App,
Miller Career and Transition Center,1461826654431371269,"Reseda, Ca",2023-01-20 21:21:11,Chinese New Year is beginning this Sunday.  We hope the year of the Rabbit is a lucky one for you and you families! https://t.co/bQAWSP3Fc7,0,Twitter Web App,
L.A. Public Library,33573444,"Los Angeles, California, USA",2023-01-20 21:15:09,"Join us for a New Year celebration and learn traditional crafts, performances and enrich your knowledge about the C… https://t.co/OzfPhW89ok",23,SocialFlow,
Adam Eventov @AdamE_SoCalGas,1192553200437452800,"Murrieta, CA",2023-01-20 21:13:22,The Promenade Mall in Temecula hosts a Chinese New Year celebration today and tomorrow. Festivities will start at 4… https://t.co/gimS8HPAXK,0,Twitter for iPhone,
jeff@preparednesstv.info,1547390444207648769,"Burbank, CA 91506",2023-01-20 21:11:17,This week is the Chinese lunar new year year of the rabbit how are you c... https://t.co/6tsM58b0oP via @YouTube,0,Twitter Web App,
Kim Reynolds,241006357,"Oceanside, CA",2023-01-20 21:04:04,TikTok Celebrates Chinese New Year With Heartfelt ‘Red Envelope’ Messages https://t.co/SorDTsjwxI https://t.co/9Am6sAVpGS,0,dlvr.it,
"Moises (Mo) Luna, MPH, MSN,RN",1347771195047911425,"Los Angeles, CA",2023-01-20 20:52:30,Again take your profit y’all is what I would say especially with how quick things went up and Chinese New Year Sunday!,0,Twitter for iPhone,
Michaela Keahey,2527992163,LA,2023-01-20 20:44:50,"Chinese New Year game for the week. It's rock paper scissors shoot!  
Thanks 
@MeiravHaber
 
@JavierLovato127
 for… https://t.co/muNKVCbHu5",0,Twitter Web App,
goldsheet,8572192,"Oceanside, California, USA",2023-01-20 20:44:40,"(Kitco News) - Chinese consumers are getting ready to celebrate the Lunar New Year; however, the auspicious holiday… https://t.co/wNYw0np6t2",0,IFTTT,
m🐝 🇲🇽,2241917305,"Los Angeles, CA",2023-01-20 20:35:57,@Olynca1 Happy Chinese new year 🥳 hope you’re having a fun time 🎉 🍻,0,Twitter for iPhone,
Sherman,79894571,Los Angeles County,2023-01-20 20:19:11,"The year of the Rabbit is coming, good luck and blessing to you! Happy Chinese New Year. Thanks to Superbuy for hel… https://t.co/GHQ5pbi1hH",0,Twitter Web App,
Muth Pump LLC,831256896,"Bakersfield, CA",2023-01-20 20:15:14,"https://t.co/Jj8mz14lXU would like to wish all our Asian friends Happy Chinese New Year! 
May this year bring abund… https://t.co/HVfRH2CvK1",0,SocialPilot.co,
☆KANDISHA,1464150534642937859,"Los Angeles, CA",2023-01-20 20:00:10,@benerobomb We should eat food for Chinese New Year,0,Twitter for iPhone,
lindsfish85,1075383254339866625,Paris Ont,2023-01-20 19:54:43,"We had fun learning about Chinese New Year! We watched dragon dances, tried our own dances, made dragons, and had C… https://t.co/Fz6KmhhSd0",1,Twitter for Android,
Holly @ Crazy Girl Pictures and Soriano Pictures,1416024779505639428,South Central Los Angeles,2023-01-20 19:53:32,My happy thought for today is going to Chinatown today for moon cake to celebrate the Chinese lunar new year.,0,Twitter for Android,
swampy,1262621474059358213,"Los Angeles, CA",2023-01-20 19:51:54,It’s very sad that I can’t spend Chinese new year with my family but I’m glad I can at least show my friends a good time,0,Twitter for iPhone,
Rachel Roh,29773974,"La Crescenta-Montrose, CA",2023-01-20 19:29:19,"In Chinese culture, bunnies are often feminized, associated with the Jade Rabbit that lives with the moon goddess a… https://t.co/Z2Tl4kgKjV",0,Twitter for Android,
VinnyMac Photography,67816021,"Los Angeles, CA",2023-01-20 19:16:20,@christinebarnum Chinese New Year!,0,Twitter Web App,
Noun Project,88996186,"Los Angeles, CA",2023-01-20 18:57:51,"1. Start a Figma file and gather the photo or icon of your choice.
(We used Chinese New Year flat lay by Oleksandr… https://t.co/vB6Kkhz43Y",0,Twitter Web App,
Grant Chang,237199665,"Monterey Park, CA",2023-01-20 18:53:22,Seems that The Asian Chinese community of Monterey Park it's still going to host their annual lunar new year moon f… https://t.co/qZLX8E7vYD,0,Instagram,"{'type': 'Point', 'coordinates': [-118.12132, 34.06341]}"
Manx,1595725853974941698,"Pasadena, CA",2023-01-20 18:49:54,Recession 😝 no shopping during Chinese New Year. https://t.co/iDcWdO9GyS,0,Twitter for iPhone,
JTM_Jack,248308729,"Pico Rivera, CA",2023-01-20 18:44:20,Getting ready for Chinese New Year!🧧 #LunarNewYear2023 #ChineseNewYear #YearOfRabbit #yearoftherabbit2023… https://t.co/HVzhSTsmzv,0,Twitter for iPhone,
JTM_Jack,248308729,"Pico Rivera, CA",2023-01-20 18:43:18,Getting ready for Chinese New Year!🧧 #LunarNewYear2023 #ChineseNewYear #YearOfRabbit #YearofSustainability… https://t.co/BKPXCwtwkP,0,Twitter for iPhone,
DHX & DGX,953650970637910017,"Rancho Dominguez, CA",2023-01-20 18:07:43,DGX-Dependable Global Express would like to wish you a Happy Chinese New Year! We wish you good health and much suc… https://t.co/tyKzZaAoG1,2,Twitter Web App,
InfluenceWomenHollywood,1146483176409145345,Hollywood California,2023-01-20 18:03:48,TOMORROW! Ring in the Chinese New Year with #InfluenceWomen! Meet Hollywood/OC women working in media/entertainment… https://t.co/UGhyg9891X,0,Hootsuite Inc.,
DualLanguageSchools,864184710779371520,"El Monte, CA",2023-01-20 18:03:26,Bloomington Elementary’s celebration of Lunar New Year highlights the Chinese dual language immersion program.… https://t.co/BHwz2QDXAs,0,Hootsuite Inc.,
Mr. Rodz,3041011,Los Angeles,2023-01-20 17:42:56,Celebrating Chinese New year with @4thGrSTEAMsters reading “How to Catch a Dragon” read aloud with @Novel_Effect https://t.co/tdvOsMrPo1,2,Twitter for iPhone,
Christian Clark is now washing his hands,112386537,"ÜT: 33.857102,-118.199134",2023-01-20 17:38:50,…..  ..  Chinese New Year    /    Lunar New Year 2023: The Year of the Rabbit. https://t.co/KsGlmoq2pN,0,Twitter for iPhone,
Christian Clark is now washing his hands,112386537,"ÜT: 33.857102,-118.199134",2023-01-20 17:38:30,..    ..  Chinese New Year    /    Lunar New Year 2023: The Year of the Rabbit. https://t.co/VM516MHvO0,0,Twitter for iPhone,
Christian Clark is now washing his hands,112386537,"ÜT: 33.857102,-118.199134",2023-01-20 17:38:13,..  Chinese New Year    /    Lunar New Year 2023: The Year of the Rabbit. https://t.co/aFpyHUvphy,0,Twitter for iPhone,
Shawn Lehman,230915758,"Ottawa,Ont",2023-01-20 17:23:06,Celebrations for the Lunar New Year begin on Jan 22. The first day after the new moon is a religious and cultural f… https://t.co/e6e4SpfCeu,0,Twitter Web App,
Miss you forever.My sir Michael Caine.,1599752725935308801,China,2023-01-20 17:23:05,"In China, January 21 is Chinese New Year's Eve, and we all get together with our dearest people, so I want to wish… https://t.co/4UbbfCpDKD",0,Twitter for Android,
Best Inc.,1570085308280229889,"NJ, LA",2023-01-20 17:19:43,"Chinese New Year is the festival that celebrates the beginning of a new year. This year is the year of rabbit. So,… https://t.co/u9suLuIP56",1,Twitter Web App,
sushi restaurant,1552358122383196160,"Los Angeles, CA",2023-01-20 17:09:45,HAPPY CHINESE NEW YEAR！HYUNHO AND EVERYONE，I LOVE U ALL！,0,Twitter for Android,
Bryan Barber,49189385,Los Angeles,2023-01-20 17:06:26,"@kmr0x @RedRabbitERC They’re building an arbitrage bot, so you can make money on the price difference between excha… https://t.co/12fxXWGjTQ",0,Twitter for iPhone,
The Core Group,1222962190271025152,"Los Angeles, CA",2023-01-20 17:01:25,"May the Year of the Rabbit bring you health, happiness, good luck and prosperity. Happy Chinese New Year! https://t.co/SLmhoyjAxU",0,Hearsay Social,
echo Sky,999952036857692161,Los Angeles,2023-01-20 16:54:54,I hope that this Spring Festival will bring you good luck and that you will succeed in the new year.May you be heal… https://t.co/KHRhDbTkLz,0,Twitter for iPhone,
Partner Tech USA,1583145175936774144,"Anaheim, CA, USA",2023-01-20 16:52:57,"Xīnnián hǎo"" (新年好) Happy Chinese New Year to all our colleagues, friends, customers, and partners who celebrate thi… https://t.co/8mJL53qzGn",0,Twitter Web App,
Michelle Simonds,2970268514,"Los Angeles, CA",2023-01-20 16:38:16,"If you’re ever in Honolulu at Chinese New Year, go downtown for the celebration, especially at night. You will have… https://t.co/xFJfYuQYOX",0,Twitter for iPhone,
Steve Weinstein,47728859,Los Angeles,2023-01-20 16:35:16,"Book of the Dead: The Species Declared Extinct in 2022. ""This year we bid farewell to two lost frogs, the Chinese p… https://t.co/vV7nIFzjLZ",0,Twitter Web App,
Postal Annex - Murrieta California,1590566992095813632,"Murrieta, California",2023-01-20 16:34:04,"Get ready to celebrate the Lunar New Year in style with this exclusive NEW 2023 ""Year of the Rabbit"" Stamp! Visit y… https://t.co/pgFvI9wA5a",0,Twitter Web App,
PIG.xxx,1145895200134320128,"Los Angeles, CA",2023-01-20 16:04:04,"Chinese curtail travel, opt to stay home for another Lunar New Year https://t.co/M9WyTozVmQ",0,dlvr.it,
Alex🇹🇼🇺🇸🇬🇧🇺🇦,1553186590650159104,"Los Angeles, CA",2023-01-20 16:03:44,"Spring Festival (Spring Festival), that is, the Chinese 🇹🇼/Lunar New Year , commonly known as ""New Year"", ""Sui Dan""… https://t.co/rCQQsvYfjd",0,Twitter for iPhone,
Qi Journal,270053629,"Temecula, CA",2023-01-20 15:58:58,"Happy Chinese New Year. From Sunday January 22, 2023 to February 9, 2024 is the Chinese Lunar New Year. In Chinese… https://t.co/BUu992bypZ",0,Twitter Web App,
Ionis Pharma,4448337313,"Carlsbad, CA",2023-01-20 14:04:08,"Lunar New Year, celebrated by nearly two billion people worldwide, falls on Sunday, Jan. 22.  The rabbit, a symbol… https://t.co/j2B8YqnalG",0,Hootsuite Inc.,
Mintlayer,1267199980458184709,San Marino,2023-01-20 14:00:02,"We'd like to wish our followers a Happy New Year this weekend! 

2023 is the year of the Rabbit 🐇

The sign of Rabb… https://t.co/Wo1DJPjxQH",34,HubSpot,
Edison Zhao,1543786330886311936,"Los Angeles, CA",2023-01-20 13:19:52,@SpokespersonCHN hope more people from all over the world would glad to enjoy the Chinese New Year.,0,Twitter for Android,
Alex🇹🇼🇺🇸🇬🇧🇺🇦,1553186590650159104,"Los Angeles, CA",2023-01-20 12:50:44,@britishmuseum I think the lunar New Year belongs to the Chinese nation(中華民族） and Chinese people around the world.… https://t.co/3veeHLW8R7,2,Twitter for iPhone,
