username,userid,profile_location,created_at,text,retweet_count,source,coordinates
hp,68559722,New York,2023-01-22 16:27:21,"@itsJeffTiedrich ""wE dOn'T KnOw tHe moTiVaTion yeT!"" said by the police.
If some thugs shoot up a synagogue, everyo… https://t.co/MLYwfJUYYW",0,Twitter Web App,
Kempire Records LLC,282217113,NYC,2023-01-22 16:26:55,Happy Chinese New Year! #ChineseNewYear2023 https://t.co/kbtQqlEkOO,0,TweetDeck,
Paul 📸🌹,1058337666054438914,"New York, USA",2023-01-22 16:26:19,@RobbertzeEloise Happy Chinese new year 💜🤗,0,Twitter for iPhone,
K E M P I R E 🐘,25745158,NYC,2023-01-22 16:26:08,Happy Chinese New Year! #ChineseNewYear2023 https://t.co/pBzeGfafUl,4,TweetDeck,
Dave (𝐵𝑒𝓇𝓃𝒾𝑒),791773940821659648,"New York, NY",2023-01-22 16:25:43,"Like western astro, element/sign (animal) are the two primary archetypes...1963, 1903 brought historic floods. It a… https://t.co/fZkMEMB0yc",0,Twitter Web App,
Yuele ZC🇨🇳🇪🇸@🇺🇸,1547535562063716352,"Queens, NY",2023-01-22 16:20:18,@iingwen Happy Chinese new year!,0,Twitter for iPhone,
Maru Cantu 🥝,90520903,"New York, USA",2023-01-22 16:18:48,Happy Chinese New Year 🧧 https://t.co/bYuS8I7YUw,0,Twitter for iPhone,
Joel Gore,1532384060,Brooklyn New York,2023-01-22 16:17:33,Happy and healthy Chinese and Lunar New Year to all my asian brothers and sisters around the world.♥️♥️♥️♥️♥️♥️🥂🥂🌈🧡🧡 https://t.co/WdRKizVHZN,0,Twitter for Android,
Aquarius Seafood,860541278789828608,"Fort Lee, NJ",2023-01-22 16:15:12,"Happy Lunar New Year from Aquarius Seafood! 🧧 The Rabbit is a sign of longevity, peace and prosperity in Chinese cu… https://t.co/rmXY8UxFEg",0,Hootsuite Inc.,
CW Online,140980226,"White Plains, NY",2023-01-22 16:13:09,"Wishing you a happy Chinese New Year! May your year be filled with health, wealth and happiness.… https://t.co/j9ID8KBRPb",0,Sprout Social,
kenneth farquharson,2821548664,"New York,United States",2023-01-22 16:12:56,@JaniceYuNews Happy Chinese New Year!!,0,Twitter for Android,
Damian Humphrey,3691891695,"Connecticut, USA",2023-01-22 16:12:52,What is Lunar New Year and how is it different from Chinese New Year? https://t.co/JZMZmAIU85 via @YouTube Happy Lunar New Year!,1,Twitter Web App,
Monster Enthusiast,797128335520309248,"New York, USA",2023-01-22 16:11:09,Happy Chinese New Year! Here’s some rabbit art I’ve been doing for school. #YearOfTheRabbit 🧧🐇 https://t.co/M6InjPd7ZC,4,Twitter for iPhone,
Yvette D. Clarke,240812994,"Brooklyn, NY",2023-01-22 16:08:43,Please join me in praying for our Chinese-American neighbors and every victim of the mass shooting in Monterey Park… https://t.co/UORr7iXqYh,8,Twitter Web App,
Anna O. Law,1163723022,"Brooklyn, NY",2023-01-22 16:07:10,"Pork, shrimp, garlic chive postickers with a skirt and chili oil. And broccoli rabe (yes, yes, not a Chinese vegeta… https://t.co/RkUCAHXtmN",0,Twitter Web App,
Mini-Circuits,56720415,"Brooklyn, NY",2023-01-22 16:06:00,"Mini-Circuits wishes all our team members, customers and friends around the world a Happy Chinese New Year! 2023 ma… https://t.co/qF70TDCisA",0,HubSpot,
Aubsaka187,981978542383812608,"Manhattan, NY",2023-01-22 16:05:31,@highburyhigh Or fans for Chinese New Year 🤷‍♂️,0,Twitter for iPhone,
Regina Perich,755517848492052481,"Slatington, PA",2023-01-22 16:04:51,22 January: Chinese New Year - What are your favorite traditions for this day? Share your opinion! https://t.co/6nLIG8wdnV,0,Multibrain.me,
ItsaCheckmate Inc.,718612375683862534,"New York, NY",2023-01-22 16:03:07,"Wishing you a Happy Chinese New Year 2023 filled with prosperity, happiness, and good luck in the Year of the Rabbi… https://t.co/t1XWlZYeUw",0,HubSpot,
Katapult,1054740914831347712,"New York, New York",2023-01-22 16:03:01,"Happy Chinese New Year! Katapult wishes you happiness and prosperity this year of the Rabbit. 

#ChineseNewYear… https://t.co/xdKPtcXypy",0,HubSpot,
Fordham Press,68754704,"Bronx, NY",2023-01-22 16:02:09,"Happy Chinese New Year! 🐇 We're ushering in the #YearOfTheRabbit with 30% off of Our Laundry, Our Town: My Chinese… https://t.co/SqsNkRz7wF",1,Hootsuite Inc.,
Cynthia A Beaumont,18177505,NJ/NY,2023-01-22 16:01:45,Happy Chinese new year! #YearOfTheRabbit #HappyChineseNewYear @hudsonyards #RHONY @ Hudson Yards New York https://t.co/ejfENkeZDd,0,Instagram,"{'type': 'Point', 'coordinates': [-74.00154591, 40.7537754]}"
Sungard AS,21901408,"Wayne, PA",2023-01-22 16:01:10,"Happy Chinese New Year 2023 from 11:11 Systems! 

We wish you and your family a year full of prosperity and success… https://t.co/B91DqkZQqF",0,Hootsuite Inc.,
Middletown Township Public Library,76732221,"Middletown, NJ",2023-01-22 16:01:06,Happy New Year! Celebrate the start of the Lunar New Year festival with hoopla's Chinese Cinema collection:… https://t.co/ewE0PPQPpo,0,Hootsuite Inc.,
fontanapharmacy.com,488794768,Jamaica,2023-01-22 16:00:39,Happy Chinese New Year! 🎉🎉 https://t.co/82xlnlCoJE,0,Hootsuite Inc.,
Happy Days Adult Medical Day Care,1458533119062155269,"Newark, NJ",2023-01-22 16:00:26,"Happy Chinese New Year from your Happy Days family!
May the Year of the Rabbit bring you plenty of fortune, good he… https://t.co/rGmiXo5Nf6",0,Hootsuite Inc.,
Pyramid Healthcare Management,988440083371053059,"Brooklyn, NY",2023-01-22 16:00:23,"Happy Chinese New Year from our family to yours.
May the Year of the Rabbit be filled with peace, laughter, and luc… https://t.co/7b4RRRwZA4",0,Hootsuite Inc.,
Hamilton Grove Healthcare and Rehabilitation,849694001188007943,"Hamilton, NJ",2023-01-22 16:00:21,"Happy Chinese New Year from Hamilton Grove Healthcare &amp; Rehabilitation!
Here's to a happy, healthy, and prosperous… https://t.co/fLfXCBkWkk",0,Hootsuite Inc.,
Hampton Ridge Healthcare & Rehabilitation,1049472526802440198,"Toms River, NJ",2023-01-22 16:00:02,"Happy Chinese New Year from Hampton Ridge Healthcare &amp; Rehabilitation!
May good fortune, health, and happiness be y… https://t.co/LPWcCiRE6u",0,Hootsuite Inc.,
Mountainview Care and Rehabilitation Center,1306575272037224450,"Scranton, PA 18505",2023-01-22 16:00:02,"Happy Chinese New Year!
May the Year of the Rabbit bring you peace, laughter, and luck!
💥🐁
#ChineseNewYear… https://t.co/WnYtHrRhil",0,Hootsuite Inc.,
My Gene Counsel,2456732700,"Connecticut, USA",2023-01-22 16:00:01,YHappy Chinese New Year! My Gene Counsel wishes you all luck and prosperity this year of the Rabbit.… https://t.co/p0hcLh7IWD,0,HubSpot,
Vanessa Aspillaga,1470160334,NYC,2023-01-22 15:59:50,I’m an oldish kid. 🤷🏻‍♀️🧧 As my cab driver just told me to do: “Spread the Love!” I’m feeling the Chinese New Year… https://t.co/VtRqCqZKf1,0,Twitter for iPhone,
Rotary Club of Wappingers Falls,1439025141858586630,"Wappingers Falls, NY",2023-01-22 15:58:18,Happy Chinese Lunar New Year! https://t.co/ctFtLjUQXT,0,Twitter for iPhone,
Shingeki🉐,1033696124027195394,"Florida, USA",2023-01-22 15:57:58,"I've applied for BunnyList to join in the celebration of the Chinese New Year Festival. 

Join me in celebrating wi… https://t.co/zdp6wPt97R",0,Twitter Web App,
Valentyna Lew Realty,828993752685543424,"Central New Jersey, USA",2023-01-22 15:56:40,"💥 Happy Chinese New Year! 🥟 

I hope the Year of the Rabbit brings you happiness, good health, and prosperity!! And… https://t.co/erJvTRqhBc",0,Twitter for iPhone,
Kenneth Lee,929548669820571648,"New York, USA",2023-01-22 15:55:12,"Gong hei fat choy!! 恭喜发财

Wishing you abundance and prosperity every year

Happy Chinese New Year 🎊🧧… https://t.co/8vXgxeEpBq",0,Twitter for iPhone,
Joe Pought,518057686,"Poughkeepsie, NY",2023-01-22 15:54:58,"They made Yuta say happy Chinese new year, ain’t no way😭 https://t.co/YolFsiKXIU",0,Twitter for iPhone,
ณัฐพงศ์,1244290285191876608,"New York, USA",2023-01-22 15:54:53,@merireview Happy Chinese New Year’s 🧧 https://t.co/YhOV6LK6q3,0,Twitter for iPhone,
Riverwalk,1039458739131101184,"New York, NY ",2023-01-22 15:54:16,@Smugbunny_ Happy Chinese New Year everyone,0,Twitter Web App,
Gary Lutz,341229360,"Bronx, NY",2023-01-22 15:54:14,"Happy Chinese New Year to all who celebrate. 🐇
#HappyChineseNewYear https://t.co/nBkiPTMvOD",0,Twitter for Android,
"UTRS, Inc.",242863574,"Cherry Hill, NJ",2023-01-22 15:53:06,"Chinese New Year, or Lunar New Year, begins today! 🌕 🐲 This 15-day festival is celebrated annually depending on the… https://t.co/ap3unmWgNl",0,Sprout Social,
"decentralist.eth (💙,🧡)🫐🛸 🏰 🗝️ .lens",1033264010,"Brooklyn, NY",2023-01-22 15:52:43,"I've applied for BunnyList to join in the celebration of the Chinese New Year Festival. 

Join me in celebrating wi… https://t.co/nhbSFMZBhv",0,Twitter for iPhone,
•ᴅɢᴛʟ•,20060091,"New York, USA",2023-01-22 15:52:35,"Degen's guide to Chinese New Year Taboos.

7 actions to steer clear of today to avoid bad luck 🧵👇

(1/9) https://t.co/hVNRM5tGRV",0,Twitter for iPhone,
"decentralist.eth (💙,🧡)🫐🛸 🏰 🗝️ .lens",1033264010,"Brooklyn, NY",2023-01-22 15:52:16,"I've applied for BunnyList to join in the celebration of the Chinese New Year Festival. 

Join me in celebrating wi… https://t.co/zAXUKj9ycT",0,Twitter for iPhone,
Ronny,1446204996781895681,Valhalla,2023-01-22 15:52:16,"I've applied for BunnyList to join in the celebration of the Chinese New Year Festival. 

Join me in celebrating wi… https://t.co/TydfYNB1Cb",0,Twitter for Android,
CryptoBroNYC.eth,1431377117879705601,NYC,2023-01-22 15:52:08,@NFTPrince @Chinese_ApeClub Gm Gm ☀️ Happy New Year 🎊,0,Twitter Web App,
C2C3,1186269996168691719,"New York, NY",2023-01-22 15:51:01,"@WTClarkeMS Happy Lunar New Year!
Awesome kick-off to holiday with the Children’s Concert &amp; The Chinese Emperor Sto… https://t.co/akgXzJFtsy",0,Twitter for iPhone,
NYCT Bus,69797010,New York City,2023-01-22 15:49:13,Westbound M22 buses are detoured because of Chinese New Year celebrations and the Dragon Dance Parade taking place… https://t.co/r273ipNC3j,0,MTA Buses Service Alerts,
NYCT Bus,69797010,New York City,2023-01-22 15:46:04,M9 buses are detoured in both directions because of Chinese New Year celebrations and the Dragon Dance Parade takin… https://t.co/2yg13Q79kb,0,MTA Buses Service Alerts,
"cryptonode.lens (💙,🧡)(🌸, 🌿)",310733258,New York,2023-01-22 15:45:48,"I've applied for BunnyList to join in the celebration of the Chinese New Year Festival. 

Join me in celebrating wi… https://t.co/gJKfXwses4",0,Twitter for iPhone,
"Queen Clara (:D, :D)",1516506158059724802,"New York, USA",2023-01-22 15:45:45,"I've applied for BunnyList to join in the celebration of the Chinese New Year Festival. 

Join me in celebrating wi… https://t.co/iSgHlleZtF",0,Twitter for Android,
Chestnut Hill College,23952838,"Philadelphia, Pennsylvania",2023-01-22 15:43:02,"Happy Chinese New Year, Griffins! 🎊 This is the #YearOfRabbit. May your year be full of excitement, prosperity, and… https://t.co/L55JPTkKmc",1,Buffer,
Mr Dopes,1380439676067192833,New York,2023-01-22 15:42:55,"I've applied for BunnyList to join in the celebration of the Chinese New Year Festival. 

Join me in celebrating wi… https://t.co/sX8ePawnOH",0,Twitter Web App,
crazyfornft | 110002.bnb,1468964142014812167,new york,2023-01-22 15:38:29,"I've applied for BunnyList to join in the celebration of the Chinese New Year Festival. 

Join me in celebrating wi… https://t.co/dep4fvBjO7",0,Twitter Web App,
Ramon Laguarta,1026414410452152320,"Purchase, NY",2023-01-22 15:38:22,"Happy Lunar New Year! It’s the Year of the Rabbit, and the rabbit symbolizes longevity, peace, and prosperity in Ch… https://t.co/HyJKmzqi5D",6,Twitter Web App,
THE Money Maker,3692884996,"New York, USA",2023-01-22 15:37:49,Considering the recent pumps I believe people will hunt for micro caps and Year of the Rabbit might be good narrati… https://t.co/6Mln3RgnTd,0,Twitter Web App,
Barbara Malmet,2876041031,"New York, NY",2023-01-22 15:37:44,"So much hate in America, combined with more guns than people equals Sunday morning news about a devastating mass sh… https://t.co/5o6JjkE5nY",60,Twitter for iPad,
Alzheimer's Foundation of America,44697596,New York City,2023-01-22 15:36:08,"Happy Chinese New Year, also known as Lunar New Year, to everyone who is celebrating! May the Year of the Rabbit br… https://t.co/Z4xA4xOORj",0,Twitter for iPhone,
Nathan Yanovitch,828745754407759872,"New York, NY",2023-01-22 15:35:40,Let the Lunar New Year inspire you to embrace a new start. It is the season where bygones are forgotten and new opp… https://t.co/b3YmTRXhCU,0,Twitter for iPhone,
C2C3,1186269996168691719,"New York, NY",2023-01-22 15:35:19,"Happy Lunar New Year!!

Me: what dishes you want for celebration dinner. 
13: pizza rolls &amp; meatballs
Me: what chin… https://t.co/Px7gNuxtOb",0,Twitter for iPhone,
Abdul Hamid Hatsaandh,1255173389217603584,"New York, NY",2023-01-22 15:33:23,"Celebrated Chinese Lunar New Year with my classmates.

Happy #ChineseNewYear2023 https://t.co/k7KwWf9s3b",0,Twitter Web App,
TRUTH PUKE,1501331483264307203,New York,2023-01-22 15:33:21,"Multiple people killed at #California celebration
Crowds had gathered to mark #Chinese Lunar New Year in #Monterey… https://t.co/OzgqWeO435",5,Twitter Web App,
Dan Ostrovsky ₿ Ξ ∞,391880253,"New York, NY",2023-01-22 15:33:09,Happy Chinese new year!!,0,Twitter for iPhone,
"🍀single davinci.eth(💎,🫴🏽)",881238524913123328,Valhalla,2023-01-22 15:32:58,"I've applied for BunnyList to join in the celebration of the Chinese New Year Festival. 

Join me in celebrating wi… https://t.co/fDU9sz8rJc",1,Twitter for Android,
Truesonic405,1600238075417972736,"Florida, US",2023-01-22 15:31:42,@DakkiShin Happy Chinese New Year Dakki❤️ Hope you have a wonderful year filled with nothing but love and happiness,0,Twitter Web App,
Action News on 6abc,18391051,Philadelphia,2023-01-22 15:30:15,"""This year, with the Year of the Rabbit, we thought it was especially important because we're finally returning to… https://t.co/GRL0ChM7vz",1,True Anthem,
Robert Jackson,1096135921026641920,"Manhattan, NY",2023-01-22 15:28:46,Wishing all those who celebrate a happy New Year! I fondly remember celebrating the Lunar New Year with my late Chi… https://t.co/UK81SlucFU,1,Twitter for Android,
Timber Creek HS,418306214,Erial New Jersey,2023-01-22 15:28:36,"On behalf of our Asian American Culture Club, Happy Chinese New Year! 🎉 #yearoftherabbit https://t.co/WDSgF6dMDy",0,Twitter for iPhone,
Luck,258248233,Pink Ocean,2023-01-22 15:26:39,"Gong Xi Fa Cai!
Happy Chinese New Year!
Happy Lunar New Year! 

#imlek2023 #CNY2023 #HappyLunarNewYear https://t.co/4IsMZTTnIl",0,Twitter for Android,
Hoboken Police,2696988925,"Hoboken, NJ",2023-01-22 15:25:31,We would like to wish all our residents and visitors who celebrate a very Happy Chinese Lunar New Year. We wish you… https://t.co/uHzCpw4rKS,1,Twitter for Android,
Sanctified,1572598724395679748,"New York, USA",2023-01-22 15:25:21,"I've applied for BunnyList to join in the celebration of the Chinese New Year Festival. 

Join me in celebrating wi… https://t.co/LalSkhSYF1",0,Twitter for iPhone,
The West Orange Chamber of Commerce,87844893,"West Orange County, Florida",2023-01-22 15:22:56,"Happy Chinese New Year! 🐇🧧Wish you good health and prosperity in 2023.
#WOChamber #westorange #Leadership… https://t.co/Xi6hottw77",0,Twitter Web App,
0xSimon.eth,1213532999691563010,"Philadelphia, PA",2023-01-22 15:22:33,"I've applied for BunnyList to join in the celebration of the Chinese New Year Festival. 

Join me in celebrating wi… https://t.co/LVyXs3rd3w",0,Twitter Web App,
AFFCNY,3330273291,"New Paltz, NY",2023-01-22 15:20:30,Chinese New Year is the festival that celebrates the beginning of a new year on the traditional Chinese lunisolar c… https://t.co/l2RmEIl9Bx,0,Twitter Web App,
V∆L | zenDyi 🫡,1517154287138541569,Valhalla,2023-01-22 15:20:13,@CountDewKu @AzukiOfficial @samuelgildas Happy Chinese New Year Dewku! 🫡,0,Twitter for iPhone,
V∆L | zenDyi 🫡,1517154287138541569,Valhalla,2023-01-22 15:18:38,@may_tohoku 🧧 Happy Chinese New Year May!,0,Twitter for iPhone,
julesy,9060352,NYC,2023-01-22 15:17:47,happy chinese new year! 🐰🧧🎉 https://t.co/x75mHex81t,0,Twitter for iPhone,
Killuatchi,1115646110016520197,"Newark, NJ",2023-01-22 15:17:46,"I've applied for BunnyList to join in the celebration of the Chinese New Year Festival. 

Join me in celebrating wi… https://t.co/CGvES3SsWu",0,Twitter for iPhone,
The Network for Success,21059745,New York,2023-01-22 15:17:06,"Lunar New Year, also known as the Chinese New Year and the Spring Festival, is celebrated by nearly 2 billion peopl… https://t.co/KMaLiNSf48",0,Canva,
Coral Shells,1611821219166257154,NYC,2023-01-22 15:15:08,"I've applied for BunnyList to join in the celebration of the Chinese New Year Festival. 

Join me in celebrating wi… https://t.co/1iMbsJvUlm",0,Twitter Web App,
mystical789 - peperina,1473119098519396354,New York,2023-01-22 15:12:52,"I've applied for BunnyList to join in the celebration of the Chinese New Year Festival. 

Join me in celebrating wi… https://t.co/gF10Ca7xYE",0,Twitter Web App,
John M,19054855,"Morganville, NJ",2023-01-22 15:11:55,"This would have been an appropriate choice for Sept 19th, but not a good one for Chinese New Year. Although in fair… https://t.co/8fGODOFzL7",0,Twitter for iPad,
Sim Makh,1525635254114975744,NYC,2023-01-22 15:11:20,"I've applied for BunnyList to join in the celebration of the Chinese New Year Festival. 

Join me in celebrating wi… https://t.co/ukgRrMxsO2",0,Twitter Web App,
Travieso.eth,41682506,"Florida, USA",2023-01-22 15:11:19,"I've applied for BunnyList to join in the celebration of the Chinese New Year Festival. 

Join me in celebrating wi… https://t.co/J3AMTVPodD",0,Twitter for iPhone,
